"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","sentiment","duration_min","log_popularity"
TRUE,0.576,0.835,"2",-6.826,"1",0.0486,0.337,0,0.082,0.476,150.017,4,-0.9706,4.29533333333333,10.4790786248147
TRUE,0.768,0.62,"2",-7.399,"1",0.0658,0.139,0,0.521,0.589,132.035,4,-0.677,3.766,9.79307261813103
FALSE,0.505,0.794,"0",-3.682,"0",0.0604,0.152,0,0.186,0.422,121.303,4,-0.9957,4.39888333333333,8.47547794091877
FALSE,0.641,0.87,"0",-3.953,"1",0.175,0.0248,0,0.291,0.42,95.019,4,-0.9691,3.97911666666667,4.80402104473326
TRUE,0.62,0.852,"1",-4.203,"1",0.0308,0.0108,4.94e-06,0.279,0.479,90.038,4,-0.8759,3.364,5.18037806868335
FALSE,0.606,0.815,"6",-4.773,"0",0.045,0.00136,0,0.378,0.57,133.995,4,0.9845,3.05645,5.86929691313377
TRUE,0.457,0.84,"4",-8.535,"1",0.0427,0.057,0,0.293,0.838,177.28,4,0.8765,3.61445,9.02920810769345
TRUE,0.63,0.894,"10",-4.592,"1",0.0544,0.255,0,0.181,0.364,142.051,4,0.9767,3.642,7.46026012973962
TRUE,0.625,0.786,"7",-3.814,"1",0.0465,0.0343,1.05e-06,0.202,0.537,119.982,4,0.9998,3.16666666666667,6.44809794179055
FALSE,0.437,0.691,"1",-6.377,"1",0.292,0.438,0,0.139,0.401,173.765,4,0.9964,3.87711666666667,7.58451898029156
FALSE,0.6,0.877,"5",-4.351,"1",0.165,0.00213,0,0.413,0.55,133.998,4,-0.4233,3.39955,9.45852769372982
TRUE,0.42,0.69,"9",-6.221,"0",0.0347,0.00385,0.015,0.287,0.237,85.014,4,-0.9932,3.98693333333333,9.557823197546
FALSE,0.519,0.969,"6",-2.34,"0",0.0662,9.03e-05,0,0.111,0.48,77.011,4,-0.9993,4.04578333333333,8.20019673129568
FALSE,0.475,0.431,"0",-7.055,"0",0.044,0.669,0,0.0757,0.341,128.39,4,0.9671,4.83378333333333,8.01598781102724
TRUE,0.556,0.319,"9",-8.251,"1",0.0281,0.893,0,0.0996,0.294,135.187,4,0.9796,4.754,10.4641563572833
TRUE,0.73,0.769,"8",-5.114,"1",0.0298,0.138,0,0.0473,0.507,104.948,4,0.9989,3.80155,10.3482980099048
TRUE,0.652,0.749,"0",-5.248,"1",0.0886,0.0848,0,0.604,0.651,94.103,4,0.9996,4.45688333333333,9.75872186226861
FALSE,0.506,0.716,"11",-4.652,"1",0.0383,0.0349,0,0.681,0.562,144.98,4,-0.9997,3.92978333333333,8.47547794091877
TRUE,0.584,0.889,"1",-5.941,"0",0.0343,0.0462,0.828,0.309,0.464,126.04,4,0.9755,3.33178333333333,8.26214609108902
FALSE,0.718,0.776,"7",-5.208,"0",0.0693,0.000624,5.3e-06,0.207,0.622,120.015,4,0.9723,3.79645,3.13549421592915
FALSE,0.447,0.811,"11",-5.382,"0",0.135,0.00404,0,0.229,0.65,150.399,4,0.9991,3.89155,8.4860464624194
FALSE,0.707,0.867,"4",-5.418,"1",0.0339,0.221,0.00039,0.268,0.649,110.996,4,0.9558,3.81488333333333,8.20650565376875
FALSE,0.68,0.885,"11",-4.345,"1",0.0382,0.00563,0.000756,0.379,0.877,144.998,4,0.9952,3.37933333333333,9.171569843189
TRUE,0.592,0.815,"8",-7.638,"0",0.349,0.125,0,0.0877,0.621,72.466,4,0.9966,5.194,7.98806781047881
TRUE,0.61,0.56,"0",-7.392,"1",0.0279,0.469,0,0.087,0.228,159.837,4,0.9983,3.98911666666667,10.5140781913042
TRUE,0.691,0.795,"1",-4.021,"0",0.0355,0.000812,1.02e-06,0.156,0.876,133.971,4,-0.1655,3.78888333333333,9.69436246923989
TRUE,0.61,0.69,"11",-7.157,"1",0.0378,0.463,0.0409,0.0842,0.462,118.038,4,0.8455,3.97355,8.77855695555015
FALSE,0.287,0.367,"0",-15.858,"1",0.094,0.562,0.879,0.143,0.181,53.085,4,-0.4588,2.98176666666667,9.79106245886721
TRUE,0.702,0.715,"5",-5.377,"0",0.0425,0.503,2.44e-05,0.126,0.863,127.05,4,0.9997,3.33355,9.557823197546
TRUE,0.356,0.872,"2",-7.837,"1",0.068,0.00417,0.00975,0.0997,0.607,166.3,4,0.9965,3.22755,9.49244693009478
TRUE,0.315,0.925,"0",-4.507,"1",0.117,0.00296,0.0642,0.114,0.415,185.305,4,0.9896,3.51066666666667,9.15493336470444
FALSE,0.815,0.688,"7",-6.136,"1",0.17,0.00336,0.249,0.225,0.699,112.022,4,0.9949,2.56245,2.19722457733622
TRUE,0.787,0.73,"11",-6.788,"0",0.35,0.0276,0.00157,0.0828,0.739,159.825,4,-0.9999,3.67155,9.28659514524535
TRUE,0.519,0.799,"10",-4.207,"1",0.0371,0.00878,0,0.107,0.226,107.489,4,-0.9991,4.62666666666667,9.09112506110317
FALSE,0.74,0.574,"4",-6.938,"1",0.245,0.411,0,0.262,0.33,149.762,4,-0.978,2.34578333333333,9.65166891553071
TRUE,0.662,0.819,"6",-4.609,"1",0.124,0.00537,0,0.0498,0.801,122.951,4,0.9377,3.50333333333333,6.47337616070933
FALSE,0.684,0.848,"1",-5.607,"0",0.0384,0.00118,0.872,0.113,0.909,133.026,4,-0.9683,2.91511666666667,8.26333266743997
TRUE,0.858,0.678,"1",-3.87,"0",0.0469,0.0761,0,0.0741,0.922,117.009,4,0.9998,3.14088333333333,9.44975089575427
TRUE,0.831,0.427,"2",-6.903,"1",0.106,0.0531,0,0.307,0.216,93.004,4,0.9901,3.922,9.79307261813103
TRUE,0.512,0.598,"9",-4.959,"0",0.115,0.611,0,0.0881,0.345,70.189,4,0.9956,3.55421666666667,8.49995983215102
TRUE,0.535,0.56,"4",-6.586,"1",0.0901,0.287,0,0.209,0.785,164.17,4,0.9992,3.72311666666667,8.28412555890433
TRUE,0.554,0.496,"10",-7.266,"1",0.0281,0.391,0,0.109,0.351,132.078,4,-0.1182,3.82621666666667,7.77148876011762
FALSE,0.534,0.721,"11",-7.307,"0",0.0417,0.0343,6.24e-06,0.115,0.225,128.978,3,0.8546,4.15866666666667,7.11151211649616
FALSE,0.683,0.804,"9",-6.592,"0",0.0849,0.00289,0,0.0949,0.522,128.007,4,-0.9365,3.95178333333333,9.53584451510153
TRUE,0.616,0.728,"9",-4.02,"0",0.0278,0.0275,0,0.228,0.375,111.934,4,0.279,3.66621666666667,10.2660016652981
TRUE,0.536,0.707,"5",-5.666,"0",0.0346,0.469,0.00104,0.174,0.477,129.089,4,0.9887,3.6555,8.41985595852728
FALSE,0.715,0.766,"10",-6.36,"0",0.381,0.171,0,0.373,0.771,169.752,4,-0.9994,3.27978333333333,9.171569843189
FALSE,0.701,0.76,"9",-6.561,"1",0.0512,0.496,0,0.0867,0.301,91.986,4,-0.9829,4.14266666666667,8.77045849328297
FALSE,0.835,0.923,"4",-3.174,"0",0.0452,0.0284,0,0.295,0.773,100.007,4,-0.9999,3.72758333333333,8.64962397859673
FALSE,0.565,0.717,"11",-4.623,"0",0.06,0.106,0,0.143,0.421,83.916,4,0.995,4.20021666666667,6.96508034560141
FALSE,0.332,0.214,"4",-12.518,"1",0.0349,0.845,5.62e-06,0.0839,0.11,67.531,4,0.9992,4.51821666666667,8.55167743043953
TRUE,0.646,0.795,"9",-3.293,"1",0.0976,0.0319,0,0.267,0.796,89.99,4,0.997,3.516,4.99043258677874
TRUE,0.684,0.486,"1",-10.155,"1",0.132,0.00268,0.000148,0.157,0.355,131.913,4,0.9243,3.66488333333333,10.7937858899693
FALSE,0.526,0.849,"10",-4.785,"1",0.0394,0.023,0,0.186,0.232,121.993,4,0.996,3.55045,5.86929691313377
FALSE,0.579,0.833,"2",-5.371,"1",0.0276,0.0104,2.24e-05,0.105,0.343,129.007,4,0.9449,4.188,5.86929691313377
FALSE,0.618,0.752,"0",-4.828,"1",0.0302,0.00863,0.000175,0.127,0.679,115.957,4,0.9992,3.68378333333333,5.86929691313377
FALSE,0.418,0.867,"11",-3.844,"1",0.0393,0.00176,0,0.238,0.433,80.123,4,0.926,3.01466666666667,5.86929691313377
FALSE,0.775,0.552,"9",-7.913,"1",0.2,0.000975,1.38e-06,0.371,0.462,92.032,4,-0.9972,3.89445,9.171569843189
FALSE,0.68,0.765,"7",-5.83,"0",0.199,0.425,0,0.111,0.392,126.91,4,0.9942,3.24445,5.86929691313377
FALSE,0.709,0.824,"1",-8.824,"1",0.0453,0.207,0.000307,0.0888,0.867,118.818,4,0.9978,4.85488333333333,8.55167743043953
FALSE,0.502,0.305,"9",-16.011,"1",0.0339,0.484,3.55e-06,0.117,0.248,131.242,4,0.9991,4.85666666666667,8.55167743043953
TRUE,0.745,0.779,"1",-5.5,"1",0.0595,0.0401,0,0.343,0.65,101,4,0.9991,3.13688333333333,7.66317278526821
TRUE,0.593,0.639,"1",-5.826,"1",0.0307,0.446,0,0.0998,0.332,142.881,4,0.9958,3.64733333333333,9.4821724949979
FALSE,0.832,0.544,"6",-12.697,"1",0.0442,0.201,0.000139,0.632,0.928,119.49,4,0.9987,4.59221666666667,8.55167743043953
FALSE,0.658,0.762,"10",-3.028,"0",0.0425,0.263,0,0.127,0.823,163.864,4,0.9991,2.47413333333333,10.528057591508
TRUE,0.458,0.821,"9",-5.076,"1",0.0334,0.000594,9.46e-05,0.161,0.323,144.46,4,0.9994,3.67821666666667,7.14834574390007
TRUE,0.431,0.657,"5",-5.12,"1",0.0304,0.317,0,0.0893,0.259,142.527,4,0.981,3.79355,7.32328072289381
FALSE,0.37,0.87,"5",-2.09,"1",0.271,0.0415,0,0.604,0.331,79.092,4,-0.9997,4.17066666666667,8.42526063434996
FALSE,0.888,0.837,"7",-5.947,"1",0.272,0.0357,0.167,0.179,0.726,100.001,4,-0.9999,3.28,9.171569843189
FALSE,0.302,0.441,"4",-5.873,"1",0.0312,0.687,6.25e-06,0.24,0.16,136.631,4,0.9992,4.46666666666667,5.86929691313377
FALSE,0.62,0.698,"6",-4.38,"1",0.0449,0.0168,0,0.153,0.617,90.059,4,0.9964,3.53,5.86929691313377
FALSE,0.654,0.75,"8",-7.509,"0",0.105,0.246,0.0178,0.167,0.557,92.78,4,0.6386,4.54178333333333,9.65166891553071
FALSE,0.507,0.699,"1",-7.483,"1",0.0814,0.0166,0.00172,0.112,0.0744,139.909,4,0.9827,8.38181666666667,7.61702184142197
TRUE,0.536,0.521,"9",-5.373,"1",0.0261,0.227,0,0.165,0.455,131.937,4,0.9924,3.86555,9.51079675439303
TRUE,0.676,0.807,"5",-5.131,"1",0.029,0.0284,0,0.0701,0.443,95.956,4,-0.9528,3.87533333333333,9.0069075319693
TRUE,0.684,0.715,"6",-6.132,"1",0.0336,0.159,0,0.181,0.564,96.018,4,0.979,3.56845,10.255415622876
FALSE,0.711,0.827,"7",-4.9,"1",0.194,0.181,0,0.226,0.564,130.02,4,0.9958,3.29755,6.30627528694802
TRUE,0.531,0.665,"8",-6.672,"0",0.286,0.0607,0,0.131,0.8,73.726,4,-0.9731,3.77155,9.07194000224016
FALSE,0.756,0.814,"0",-6.111,"1",0.0436,0.634,0.00068,0.161,0.905,135.045,4,0.9649,3.578,5.86929691313377
FALSE,0.694,0.724,"1",-5.992,"1",0.0529,0.00119,1.26e-05,0.108,0.335,113.02,4,0.9928,3.24311666666667,6.30627528694802
TRUE,0.629,0.793,"9",-5.942,"1",0.0346,0.00952,1.15e-06,0.218,0.588,95.981,4,0.9992,3.85355,7.53973602430459
TRUE,0.673,0.932,"8",-3.252,"1",0.164,0.182,1.93e-06,0.303,0.536,129.029,4,0.9977,4.27133333333333,8.66042735950215
TRUE,0.626,0.913,"0",-4.452,"1",0.0318,0.00635,0,0.293,0.946,113.044,4,0.9976,3.18845,9.66218003059425
FALSE,0.436,0.402,"0",-8.869,"0",0.108,0.544,0,0.142,0.385,92.758,4,0.9721,3.41421666666667,5.86929691313377
FALSE,0.723,0.955,"1",-4.011,"0",0.0558,0.135,9.32e-05,0.351,0.666,115.048,4,0.9946,3.274,5.86929691313377
FALSE,0.763,0.932,"4",-4.289,"1",0.142,0.012,0.000403,0.047,0.727,123.497,4,0.9848,3.45778333333333,5.86929691313377
FALSE,0.629,0.921,"9",-4.639,"0",0.0759,0.00548,3.77e-06,0.181,0.536,119.005,4,-0.9999,4.90378333333333,5.86929691313377
TRUE,0.511,0.776,"7",-4.371,"1",0.0369,0.018,3.75e-05,0.0986,0.447,81.101,4,0.9806,3.37445,9.77676861663032
FALSE,0.671,0.796,"1",-6.117,"1",0.0273,0.0158,0,0.0932,0.716,105.951,4,-0.7729,3.52888333333333,8.10419981688728
FALSE,0.483,0.843,"2",-5.62,"1",0.0835,0.0331,0,0.134,0.772,185.998,4,0.9985,3.99845,9.11415981350221
TRUE,0.648,0.593,"10",-6.267,"1",0.0509,0.0188,0,0.169,0.719,160.984,4,0.9961,4.09133333333333,9.75872186226861
TRUE,0.636,0.566,"6",-7.16,"0",0.106,0.365,0.000353,0.0917,0.425,151.894,4,0.9808,3.93311666666667,10.7937858899693
TRUE,0.668,0.857,"7",-2.944,"0",0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,4,0.9371,3.59488333333333,5.71702770140622
TRUE,0.733,0.71,"5",-5.849,"0",0.0292,0.145,0.115,0.0956,0.965,127.975,4,0.9986,3.99333333333333,8.51045051054884
TRUE,0.665,0.787,"5",-5.73,"1",0.151,0.31,0,0.219,0.699,167.351,4,0.9965,3.53578333333333,9.75872186226861
TRUE,0.612,0.877,"0",-4.43,"1",0.064,0.000992,0.00563,0.462,0.38,131.068,4,0.972,4.40866666666667,9.44652988206757
FALSE,0.605,0.92,"4",-2.298,"0",0.0713,0.0012,0.000596,0.483,0.219,174.974,4,-0.989,3.34645,9.32939667076299
FALSE,0.56,0.965,"4",-3.67,"1",0.0472,0.0325,0.000984,0.43,0.771,113.633,4,0.9827,4.43578333333333,8.36307584436677
FALSE,0.47,0.663,"9",-6.284,"1",0.0349,0.0177,0,0.0801,0.448,145.061,4,-0.9613,3.53,5.86929691313377
TRUE,0.723,0.86,"11",-4.357,"1",0.203,0.271,4.56e-06,0.598,0.667,126.979,4,0.9993,3.33355,9.28659514524535
FALSE,0.732,0.799,"6",-4.992,"1",0.0646,0.0143,0.00134,0.163,0.67,127.991,4,0.9981,3.58266666666667,5.86929691313377
FALSE,0.726,0.89,"11",-4.187,"0",0.0455,0.00969,0,0.198,0.878,127.996,4,0.998,3.26778333333333,5.86929691313377
FALSE,0.382,0.304,"7",-11.019,"1",0.033,0.51,0.0832,0.0879,0.0986,123.743,4,0.9856,4.29021666666667,5.86929691313377
FALSE,0.774,0.655,"2",-4.978,"1",0.0519,0.534,0,0.195,0.583,124.176,4,0.9973,3.60088333333333,5.86929691313377
FALSE,0.497,0.886,"2",-3.314,"1",0.0435,0.00929,9.77e-05,0.198,0.508,100.118,4,0.9771,4.71733333333333,7.09887138345759
FALSE,0.732,0.719,"0",-4.7,"1",0.0315,0.015,1.51e-05,0.0788,0.961,119.994,4,0.9595,4.01441666666667,7.0884087786754
FALSE,0.236,0.249,"6",-9.595,"0",0.0348,0.811,1e-06,0.087,0.181,72.847,5,0.9958,4.69933333333333,9.95387507969751
FALSE,0.548,0.883,"6",-4.697,"1",0.0766,0.212,0,0.0828,0.796,167.998,4,0.775,3.15,5.75890177387728
FALSE,0.617,0.823,"9",-5.21,"1",0.328,0.0635,0,0.095,0.663,97.67,4,0.9951,2.89193333333333,7.82084087990734
FALSE,0.454,0.865,"4",-3.841,"1",0.0561,0.0323,0,0.186,0.34,166.018,4,-0.9944,3.76266666666667,7.56518892238422
TRUE,0.446,0.9,"10",-3.541,"0",0.0489,0.000102,1.89e-05,0.0404,0.88,187.961,4,0.9993,3.17978333333333,8.95093796686951
FALSE,0.426,0.908,"0",-3.437,"0",0.0504,0.00686,0,0.167,0.16,150.979,4,0.9957,3.75733333333333,7.7696602203297
TRUE,0.668,0.718,"1",-4.736,"0",0.0605,0.0165,0,0.104,0.345,91.993,4,0.9992,3.20333333333333,8.61615901885345
TRUE,0.364,0.841,"8",-4.831,"1",0.119,0.000402,0,0.242,0.0841,100.14,5,-0.9807,5.09733333333333,10.7937858899693
TRUE,0.665,0.848,"10",-4.926,"1",0.0386,0.0148,0.000118,0.1,0.196,119.897,4,0.994,3.54866666666667,9.56764178630802
TRUE,0.683,0.691,"6",-6.435,"0",0.23,0.0379,0,0.0578,0.295,73.469,4,0.7761,4.48778333333333,8.3643333447719
FALSE,0.57,0.898,"7",-4.461,"1",0.299,0.00696,0,0.144,0.384,134.73,5,0.883,3.40131666666667,7.30474008632437
TRUE,0.483,0.844,"2",-5.043,"1",0.0314,0.00481,7.29e-05,0.405,0.543,151.977,4,0.9819,3.82555,10.2510101159247
TRUE,0.531,0.599,"2",-4.53,"1",0.0321,0.123,0,0.103,0.464,120.99,3,0.9956,3.55015,8.69466969654699
TRUE,0.657,0.56,"6",-9.049,"0",0.0467,0.498,0,0.0794,0.854,161.993,4,0.9985,3.04911666666667,9.69537115091698
TRUE,0.657,0.714,"1",-6.965,"1",0.0273,0.281,0.000145,0.0838,0.488,99.991,4,0.9924,3.29666666666667,9.4821724949979
FALSE,0.721,0.738,"2",-5.682,"1",0.0649,0.00222,0,0.224,0.375,135.987,4,-0.9947,5.216,9.07194000224016
FALSE,0.716,0.936,"1",-4.968,"0",0.123,0.0318,0,0.367,0.799,81.508,4,-0.999,2.74205,7.82084087990734
FALSE,0.855,0.746,"3",-3.777,"0",0.232,0.402,0,0.146,0.375,95.026,4,0.3439,5.36645,2.77258872223978
FALSE,0.429,0.948,"5",-3.657,"0",0.227,0.00711,0.0148,0.0812,0.55,115.785,3,0,4.35861666666667,9.13402612162579
FALSE,0.556,0.832,"10",-4.741,"1",0.101,0.0313,0,0.151,0.303,109.778,5,0.3745,3.60288333333333,7.98616486033273
FALSE,0.752,0.85,"8",-8.327,"1",0.0819,0.025,0.000131,0.149,0.491,122.991,4,0.9883,3.75555,9.69537115091698
TRUE,0.47,0.837,"2",-4.963,"1",0.0396,0.00387,0,0.117,0.522,157.044,4,0.9725,4.52955,8.02505846609374
FALSE,0.682,0.934,"4",-2.526,"0",0.129,0.107,0,0.749,0.487,109.032,4,0.993,3.29881666666667,7.8715400973846
TRUE,0.701,0.934,"8",-2.777,"1",0.0403,0.0657,1.53e-06,0.0671,0.964,81,4,-0.2097,3.29245,9.21613604457276
FALSE,0.378,0.554,"7",-6.086,"1",0.0497,0.0504,0,0.199,0.523,91.977,4,0.9408,4.16288333333333,8.34196640709815
FALSE,0.698,0.791,"6",-5.655,"0",0.233,0.0172,1.19e-05,0.0805,0.912,170.034,4,0.9979,4.88421666666667,9.39800477318063
TRUE,0.734,0.825,"8",-4.213,"1",0.0722,0.00306,0.000502,0.0994,0.407,124.963,4,0.9231,3.80645,7.42147670586015
TRUE,0.521,0.701,"2",-5.238,"1",0.0458,0.0892,0,0.0876,0.518,127.087,4,0.9893,5.12266666666667,9.44652988206757
FALSE,0.592,0.373,"1",-17.259,"0",0.28,0.00235,0.853,0.357,0.282,142.186,4,-0.8394,3.634,9.07194000224016
FALSE,0.497,0.731,"10",-5.427,"1",0.0327,0.00085,6.96e-06,0.261,0.558,115.988,4,0.9215,3.42266666666667,8.34196640709815
TRUE,0.533,0.799,"2",-2.594,"1",0.0531,0.0123,0.000879,0.106,0.521,127.04,4,0.9906,3.06445,7.98352532540161
FALSE,0.764,0.739,"1",-6.422,"1",0.0574,0.403,0,0.0821,0.77,132.995,4,0.9987,4.20421666666667,8.17385745477362
FALSE,0.503,0.465,"8",-8.077,"0",0.0274,0.42,0,0.101,0.143,141.793,4,0.9223,2.86378333333333,8.62411748373775
FALSE,0.563,0.913,"9",-4.384,"0",0.225,0.00773,0,0.127,0.311,128.083,4,0.9949,3.47621666666667,8.34196640709815
FALSE,0.755,0.717,"8",-5.702,"1",0.038,0.305,0,0.148,0.41,100.325,4,0.9558,4.11421666666667,8.34196640709815
FALSE,0.632,0.923,"1",-3.184,"0",0.0879,0.0601,0,0.302,0.134,120.016,5,-0.9996,2.62578333333333,9.28659514524535
TRUE,0.608,0.785,"5",-2.976,"1",0.0311,0.0387,0,0.158,0.376,114.985,4,0.7896,4.34911666666667,10.5468490735855
FALSE,0.753,0.948,"1",-2.901,"0",0.0781,0.16,0,0.353,0.772,99.009,4,0.9991,2.9,8.34196640709815
FALSE,0.484,0.601,"1",-5.702,"0",0.122,0.583,0,0.22,0.631,165.551,4,0.999,3.68755,8.34196640709815
FALSE,0.296,0.185,"5",-11.238,"1",0.034,0.939,0.000216,0.086,0.243,167.414,4,0.9246,2.91466666666667,9.0069075319693
TRUE,0.603,0.82,"1",-4.587,"0",0.0566,0.00252,0,0.178,0.561,152.057,4,0.9951,3.92178333333333,9.09697568602116
FALSE,0.605,0.634,"8",-5.638,"1",0.0401,0.082,0,0.269,0.446,91.979,4,0.997,3.51021666666667,8.34196640709815
FALSE,0.46,0.12,"11",-12.802,"1",0.0335,0.937,5.98e-05,0.111,0.384,129.481,4,0.9493,2.70155,8.34196640709815
FALSE,0.687,0.756,"9",-3.601,"0",0.0596,0.00335,0,0.0663,0.623,130.043,4,0.9959,2.99911666666667,8.34196640709815
TRUE,0.613,0.807,"11",-2.739,"0",0.0382,0.0671,0,0.322,0.813,133.023,4,0.9982,3.71445,9.61571380921603
FALSE,0.64,0.896,"6",-3.221,"0",0.079,0.275,0,0.147,0.751,123.071,4,0.9922,3.46578333333333,8.34196640709815
FALSE,0.669,0.732,"4",-4.132,"0",0.0541,0.0266,0,0.0902,0.611,127.566,3,-0.9839,4.432,8.34196640709815
FALSE,0.544,0.803,"5",-4.62,"0",0.0313,0.0728,0,0.197,0.255,129.009,4,0.875,4.63445,8.34196640709815
TRUE,0.754,0.631,"7",-4.751,"0",0.307,0.552,0,0.5,0.432,94.577,4,-0.8206,2.97021666666667,9.61571380921603
TRUE,0.492,0.26,"9",-17.341,"0",0.0921,0.646,0.00178,0.0705,0.312,111.519,5,-0.7142,5.78711666666667,10.7937858899693
TRUE,0.636,0.708,"6",-7.057,"1",0.0512,0.0818,0,0.117,0.662,94.987,4,0.9984,4.26155,9.1162372411728
TRUE,0.606,0.497,"4",-6.611,"1",0.0277,0.348,0,0.275,0.362,130.739,4,0.9948,3.71288333333333,9.35088461696849
TRUE,0.726,0.931,"11",-4.152,"0",0.0469,0.0218,0.000275,0.143,0.796,126.976,4,0.9978,3.25175,7.28756064030972
TRUE,0.734,0.698,"9",-5.833,"1",0.0331,0.473,8.83e-05,0.297,0.611,114.03,4,-0.9568,2.79688333333333,8.1840487448877
TRUE,0.572,0.913,"9",-3.626,"1",0.0425,0.018,0,0.293,0.724,79.986,4,0.9999,4.36245,9.557823197546
FALSE,0.508,0.832,"11",-4.395,"1",0.032,0.000372,0,0.0859,0.404,136.004,4,0.3037,3.80178333333333,8.95093796686951
TRUE,0.61,0.906,"0",-2.117,"1",0.0648,0.00416,0,0.758,0.294,127.916,4,0.9922,3.85955,8.66042735950215
FALSE,0.554,0.621,"9",-5.37,"1",0.0325,0.169,0,0.086,0.257,147.798,4,0.6753,3.406,8.36067303994025
TRUE,0.366,0.651,"4",-3.842,"1",0.031,0.000415,0.00526,0.271,0.257,151.343,3,0.9949,3.34511666666667,7.82130893514641
TRUE,0.409,0.765,"11",-5.696,"1",0.0412,0.0249,6.16e-06,0.104,0.5,83.093,4,0.8838,3.59288333333333,9.23799722796784
FALSE,0.529,0.544,"8",-8.188,"0",0.0312,0.317,0.00129,0.0442,0.198,94.978,4,0.9277,3.24311666666667,8.19977820632848
FALSE,0.319,0.837,"9",-4.346,"1",0.0918,0.121,0,0.09,0.328,133.979,4,0.998,3.25888333333333,8.34196640709815
FALSE,0.637,0.836,"2",-3.941,"1",0.079,0.0267,0,0.0958,0.898,184.041,4,0.9969,2.68866666666667,8.34196640709815
FALSE,0.696,0.734,"7",-5.294,"1",0.0298,0.0485,0,0.183,0.711,107.987,4,0.9951,3.75133333333333,7.9892698502133
FALSE,0.625,0.936,"2",-3.014,"1",0.0929,0.0457,0,0.0402,0.804,144.01,4,0.9984,2.53245,8.34196640709815
FALSE,0.386,0.488,"1",-7.303,"0",0.422,0.00171,0,0.64,0.217,193.397,4,0.9832,4.13245,10.7937858899693
FALSE,0.52,0.924,"7",-4.748,"1",0.0686,0.00121,2.31e-06,0.128,0.844,173.98,4,-0.9852,3.64155,10.2510101159247
FALSE,0.566,0.465,"2",-11.714,"1",0.235,0.0555,0,0.567,0.177,143.015,4,0.9089,3.74533333333333,10.7937858899693
TRUE,0.676,0.695,"0",-8.327,"1",0.245,0.352,0,0.119,0.144,90.268,4,-0.9954,5.06355,10.4790786248147
FALSE,0.62,0.652,"11",-5.701,"1",0.0312,0.015,5.77e-06,0.0835,0.204,109.988,4,-0.0258,4.15245,8.29704514908183
FALSE,0.53,0.834,"2",-6.547,"1",0.156,0.000283,0,0.363,0.235,151.349,4,-0.9854,2.70013333333333,7.82084087990734
FALSE,0.618,0.643,"4",-4.086,"1",0.0297,0.569,0,0.443,0.722,128.992,4,0.983,3.01178333333333,8.34196640709815
FALSE,0.419,0.8,"2",-3.675,"1",0.0398,0.094,0,0.291,0.265,148.133,4,-0.992,5.63421666666667,6.49375383985169
FALSE,0.662,0.29,"4",-7.896,"1",0.0349,0.895,0,0.0959,0.283,148.393,4,0.9777,4.17466666666667,7.7024055448726
FALSE,0.58,0.66,"6",-7.405,"0",0.0429,0.0166,0,0.174,0.411,123.801,4,0,4.43845,9.09697568602116
TRUE,0.563,0.814,"6",-5.659,"1",0.0415,0.1,3.1e-06,0.109,0.479,127.897,4,0.8269,3.01021666666667,8.24911764860338
TRUE,0.683,0.734,"4",-4.523,"0",0.029,0.00112,0.0139,0.258,0.576,106.254,4,0.8693,4.70666666666667,8.95551263639535
FALSE,0.434,0.944,"5",-2.641,"1",0.0581,0.0769,0,0.151,0.361,162.02,4,-0.9949,4.03488333333333,10.5468490735855
TRUE,0.657,0.783,"3",-8.414,"1",0.0394,0.0306,4.09e-06,0.0938,0.762,127.986,4,0.9843,4.55978333333333,9.02920810769345
TRUE,0.643,0.661,"11",-6.093,"1",0.0416,0.000177,5.14e-06,0.108,0.272,154.001,4,0.9993,4.00511666666667,9.07194000224016
TRUE,0.649,0.815,"3",-3.796,"0",0.0415,0.00125,4.31e-05,0.671,0.765,126.03,4,0.9892,3.84578333333333,9.65670569376763
TRUE,0.689,0.78,"4",-4.945,"1",0.126,0.0886,0,0.0954,0.816,99.984,4,0.9936,3.33488333333333,7.66317278526821
TRUE,0.581,0.856,"3",-4,"1",0.0783,0.183,0,0.0871,0.918,169.902,4,0.0449,3.49045,7.86403565907245
FALSE,0.657,0.852,"11",-4.041,"0",0.0369,0.00292,0,0.123,0.792,126.003,4,0.9897,3.80111666666667,8.34196640709815
TRUE,0.573,0.848,"7",-2.742,"1",0.057,0.0521,0,0.25,0.561,112.084,4,0,3.65133333333333,9.09697568602116
FALSE,0.42,0.744,"8",-5.033,"1",0.396,0.398,8.54e-06,0.192,0.324,161.792,4,0.9936,5.04245,8.42526063434996
FALSE,0.439,0.753,"0",-4.799,"0",0.0932,0.057,0,0.1,0.538,95.339,5,0.9828,4.13645,7.48085122847425
FALSE,0.575,0.911,"9",-5.318,"0",0.0639,0.306,0,0.434,0.407,150.001,4,0,4.00555,9.69537115091698
FALSE,0.533,0.436,"9",-9.542,"0",0.0289,0.45,0,0.102,0.169,103.477,3,0.9861,3.586,9.69537115091698
FALSE,0.576,0.823,"7",-4.285,"1",0.0544,0.0263,3.69e-05,0.131,0.594,127.971,4,0.986,4.12935,8.27512163021651
