"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","time_signature","sentiment","scaled_duration","scaled_tempo","scaled_popularity"
TRUE,0.96,0.547,"6",-6.992,"0",0.0786,0.0496,0,0.216,0.186,4,0.989,0.32404971726465,0.566163088281393,0.210050137922659
FALSE,0.578,0.825,"2",-4.693,"1",0.0331,0.312,1.4e-05,0.0912,0.654,4,0.9856,0.310047308966625,0.435277935032306,0.0496405914771315
TRUE,0.322,0.377,"7",-7.385,"0",0.0356,0.454,0,0.338,0.366,4,0.9996,0.390673001642814,0.555210375367859,0.073223342181202
FALSE,0.899,0.626,"6",-4.228,"0",0.292,0.076,0,0.0631,0.873,4,-0.9997,0.340357293816717,0.411753697300889,0.00574244027688624
FALSE,0.77,0.691,"6",-5.448,"0",0.111,0.122,0,0.113,0.292,4,-0.9949,0.409595135760902,0.655286637315954,0.114420869404302
FALSE,0.887,0.48,"11",-11.994,"1",0.117,0.0094,3.58e-05,0.0662,0.607,4,0.9994,0.280629178752943,0.448429612093367,0.032580975347409
TRUE,0.817,0.516,"7",-8.466,"1",0.344,0.181,0,0.148,0.406,4,0,0.371620139646425,0.640871725531845,0.00136187783001683
FALSE,0.943,0.595,"5",-8.372,"0",0.191,0.0673,0,0.0839,0.815,4,-0.8319,0.240090463691784,0.549890753589692,0.147607605697333
FALSE,0.809,0.588,"0",-5.167,"1",0.0869,0.0878,7.24e-05,0.171,0.249,4,0,0.369059325763705,0.683194767401058,0.0773725877991939
FALSE,0.407,0.416,"6",-8.915,"0",0.174,0.656,0,0.0981,0.246,4,-0.8714,0.254871429131691,0.827872572366974,1.73487621658195e-05
FALSE,0.497,0.312,"11",-9.088,"0",0.0269,0.302,0,0.0968,0.177,4,0.9273,0.295405786596906,0.491426379148206,0.072552523377457
TRUE,0.412,0.548,"10",-6.981,"1",0.243,0.0173,0,0.181,0.176,4,0.992,0.472966201033331,0.380341260521108,0.210050137922659
TRUE,0.764,0.475,"0",-12.618,"1",0.114,0.345,0,0.14,0.34,4,-0.1995,0.353357455047766,0.608102481086569,0.036524927279772
FALSE,0.74,0.523,"11",-10.753,"0",0.233,0.666,0.00142,0.0968,0.235,4,-0.9984,0.481485301102617,0.454123525641326,0.302472776900702
FALSE,0.439,0.204,"2",-15.165,"1",0.0587,0.766,0.0913,0.284,0.0408,4,0.9919,0.303695386613175,0.653382427937138,0.302472776900702
FALSE,0.87,0.386,"7",-7.843,"0",0.0684,0.745,0.00013,0.122,0.642,3,-0.997,0.282295232935291,0.561016576446755,0.302472776900702
FALSE,0.595,0.416,"10",-10.957,"0",0.0366,0.536,0,0.293,0.185,4,-0.9721,0.185749789745996,0.348821214857512,0.302472776900702
FALSE,0.772,0.504,"6",-8.219,"0",0.0761,0.129,0,0.125,0.244,4,-0.9972,0.345082380351309,0.655174349785016,0.384283756353984
FALSE,0.698,0.487,"7",-9.887,"0",0.312,0.234,0.00086,0.0724,0.614,4,0.9931,0.460336435457468,0.757674150942514,0.302472776900702
FALSE,0.701,0.485,"11",-10.305,"0",0.364,0.367,6.31e-05,0.0852,0.496,4,-0.9854,0.770209440586358,0.36897214801368,0.302472776900702
FALSE,0.439,0.204,"2",-15.165,"1",0.0587,0.766,0.0913,0.284,0.0408,4,0.9926,0.303695386613175,0.653382427937138,0.302472776900702
FALSE,0.729,0.739,"8",-9.5,"0",0.338,0.696,9.37e-06,0.164,0.749,4,0.9967,0.344870310682065,0.422509907035282,0.302472776900702
FALSE,0.779,0.694,"9",-9.376,"1",0.2,0.281,1.36e-05,0.109,0.569,4,-0.9047,0.235058892909175,0.387677379209028,0.302472776900702
TRUE,0.717,0.347,"11",-10.265,"0",0.0636,0.0511,2.43e-06,0.087,0.0589,4,0.97,0.342037873318876,0.397624182991246,0.789756134233156
FALSE,0.683,0.324,"4",-9.735,"1",0.0331,0.204,0.000129,0.11,0.324,3,-0.9991,0.382034793951076,0.550891984073885,0.000294928956818931
FALSE,0.62,0.69,"7",-6.508,"1",0.0493,0.0931,0,0.131,0.331,4,0.8826,0.340201872894736,0.626634602338388,0.162664885527084
FALSE,0.274,0.348,"5",-8.631,"1",0.0293,0.547,0.0133,0.334,0.328,3,0.9918,0.261009829283916,0.409054117911265,0.000954181919120071
TRUE,0.61,0.822,"0",-4.422,"1",0.0355,0.0171,1.88e-06,0.093,0.437,4,0.9368,0.315877772338852,0.439760078975563,0.0587255599312989
FALSE,0.582,0.525,"1",-7.163,"0",0.0627,0.111,0,0.134,0.51,4,-0.9989,0.378025805683177,0.623425050412423,0.384283756353984
TRUE,0.812,0.621,"9",-6.359,"0",0.0312,0.147,0.197,0.184,0.376,4,-0.4497,0.327643281385948,0.580021241057936,0.00136187783001683
TRUE,0.645,0.713,"6",-5.355,"1",0.0393,0.00835,0,0.113,0.566,4,0.9012,0.311578277674729,0.35084706906151,0.276253014347426
TRUE,0.671,0.314,"5",-8.091,"0",0.244,0.11,0,0.0825,0.296,4,-0.9961,0.278305127583147,0.518852608579703,0.151995396795105
TRUE,0.603,0.725,"6",-3.054,"1",0.0393,0.174,0,0.0786,0.304,4,-0.9994,0.34839415326827,0.574551902571852,0.0405440571815201
FALSE,0.664,0.771,"0",-5.779,"1",0.0533,0.0155,9.6e-06,0.46,0.763,4,0.987,0.385792494186241,0.514393857872058,0.384283756353984
FALSE,0.554,0.433,"5",-12.628,"1",0.0341,0.0116,0.0449,0.0667,0.237,3,0.9963,0.550839345605292,0.552061645854485,0.109381053995131
FALSE,0.717,0.705,"5",-4.679,"0",0.0346,0.177,0,0.419,0.349,4,0.9861,0.250107124233608,0.561521870335974,0.0238328620252945
FALSE,0.624,0.424,"1",-8.237,"1",0.24,0.286,0,0.173,0.584,4,0.9989,0.299240471027071,0.358716553521384,0.384283756353984
TRUE,0.531,0.746,"11",-4.228,"1",0.0329,0.0972,0,0.102,0.304,4,0.95,0.328718155051979,0.654018723945784,0.0684032777594652
FALSE,0.738,0.885,"9",-5.547,"0",0.206,0.0133,0,0.0821,0.752,4,0.9976,0.3382656477639,0.528116329882051,0.384283756353984
FALSE,0.467,0.417,"8",-10.614,"0",0.074,0.421,0.000202,0.102,0.171,4,-0.9991,0.466301984303939,0.561535906277341,0.384283756353984
FALSE,0.598,0.851,"5",-4.245,"0",0.12,0.0355,2.81e-05,0.365,0.612,4,-0.9502,0.296297641233316,0.945301936492044,0.0090040075640603
FALSE,0.517,0.677,"8",-6.373,"0",0.0746,0.0324,3.37e-05,0.189,0.192,4,-0.6876,0.320002963165242,0.813981669060574,0.384283756353984
FALSE,0.671,0.428,"4",-7.052,"0",0.124,0.688,0.000182,0.119,0.362,4,0.9694,0.287097303664883,0.692626919999813,0.384283756353984
FALSE,0.537,0.587,"7",-7.486,"0",0.0771,0.0275,0,0.0961,0.365,4,-0.3527,0.322345897250793,0.700618049284869,0.384283756353984
FALSE,0.638,0.474,"5",-12.7,"0",0.124,0.351,0.191,0.105,0.441,4,0.994,0.16216067037256,0.841085071840627,0.384283756353984
FALSE,0.575,0.634,"1",-8.1,"1",0.068,0.0646,0,0.0878,0.191,4,0.5591,0.288549835646006,0.51383242021737,0.384283756353984
FALSE,0.853,0.663,"7",-6.955,"0",0.0755,0.0431,8.71e-06,0.0891,0.864,4,0.9907,0.319808323879771,0.533356414659137,0.384283756353984
FALSE,0.711,0.807,"7",-5.052,"0",0.0608,0.052,0,0.214,0.698,4,0.9985,0.324340223660874,0.547266032554027,0.384283756353984
FALSE,0.66,0.698,"5",-6.266,"0",0.0467,0.0266,0,0.296,0.396,4,-0.9866,0.342351620226798,0.56592447727815,0.0247349976579171
TRUE,0.482,0.823,"9",-4.446,"1",0.0661,0.0386,3.69e-05,0.0948,0.451,4,0.9301,0.318899038859588,0.784445369776875,0.0839998149465369
FALSE,0.786,0.583,"0",-7.415,"1",0.0393,0.0552,1.84e-06,0.326,0.229,4,0.9892,0.33117729169602,0.561549942218708,0.124543872128057
TRUE,0.752,0.765,"9",-5.805,"0",0.0908,0.118,0,0.31,0.309,4,0.9842,0.281425166278599,0.495927237679953,0.25900256183388
TRUE,0.6,0.412,"8",-9.343,"1",0.344,0.615,0.0025,0.134,0.408,5,0.9997,0.328100828960002,0.528916378539981,0.0548481115872382
TRUE,0.502,0.786,"9",-4.378,"0",0.317,0.255,0,0.65,0.739,4,-0.9983,0.353678464615595,0.790789615274847,0.36170434239517
TRUE,0.576,0.766,"10",-4.943,"0",0.449,0.028,1.68e-06,0.366,0.236,4,-0.9964,0.358428244193867,0.677622498678282,0.0405440571815201
TRUE,0.539,0.528,"11",-8.113,"0",0.252,0.0108,0,0.117,0.252,4,0.9997,0.332106912163939,0.889733644619322,0.0374212799916726
TRUE,0.818,0.913,"4",-3.06,"0",0.0426,0.093,3.69e-05,0.161,0.536,4,0.9274,0.318336908982894,0.561372153628057,0.0298514367666533
FALSE,0.576,0.782,"6",-4.825,"0",0.0296,0.00778,0,0.285,0.355,4,0.9935,0.325412192262943,0.660405077267857,0.0194956714838396
TRUE,0.57,0.939,"5",-0.716,"0",0.0789,0.00719,1.08e-06,0.0462,0.801,4,0.9967,0.330324655423101,0.48649976372832,0.248263678053237
FALSE,0.752,0.784,"0",-4.941,"1",0.0754,0.322,0,0.11,0.464,4,0.9823,0.310166416589077,0.631799828761515,0.0090907513748894
TRUE,0.568,0.562,"9",-7.775,"1",0.0418,0.101,6.16e-05,0.363,0.247,4,0.9311,0.349014384424209,0.625287151967137,0.0318234127328349
FALSE,0.592,0.701,"10",-4.014,"0",0.0858,0.0451,0,0.327,0.282,4,-0.9898,0.407602261882801,0.605889480997675,0.0529137246057494
FALSE,0.892,0.527,"1",-5.598,"1",0.0631,0.036,0.112,0.0612,0.485,4,0,0.178564114035381,0.63643168941269,0.000910810013705522
FALSE,0.637,0.862,"10",-4.343,"0",0.191,0.293,0,0.217,0.573,4,-0.9802,0.3656124673725,0.383737958331969,0.58874759285925
TRUE,0.688,0.533,"6",-8.363,"0",0.0865,0.0355,3.48e-06,0.172,0.567,4,0.9996,0.324029381816914,0.767620954724732,0.351076056973335
TRUE,0.652,0.795,"11",-5.192,"0",0.174,0.156,0,0.123,0.788,4,0.9754,0.442451409173901,0.631701577171945,0.0908063126362598
TRUE,0.794,0.653,"7",-7.839,"1",0.104,0.0489,4.88e-05,0.1,0.397,4,0.9987,0.38255770546428,0.552061645854485,0.789756134233156
TRUE,0.728,0.563,"1",-8.053,"0",0.134,0.621,0,0.179,0.352,4,-0.9082,0.316226380014322,0.46794424924089,0.109681765872671
FALSE,0.28,0.344,"0",-12.577,"1",0.0293,0.715,0.00642,0.133,0.232,3,0.9998,0.402583763888021,0.800717704468576,0.0112593466456168
FALSE,0.71,0.805,"1",-5.471,"1",0.0637,0.00909,0,0.141,0.897,4,-0.9909,0.249854383668892,0.433247402181185,0.0174832150726046
FALSE,0.626,0.717,"8",-5.751,"0",0.0375,0.017,0,0.261,0.56,4,-0.9229,0.359395630493294,0.491440415089573,0.150899533318298
TRUE,0.558,0.818,"8",-4.07,"1",0.0403,0.071,0,0.21,0.453,4,0.9791,0.268002318241042,0.379129490916407,0.00916014642355268
FALSE,0.773,0.747,"5",-4.061,"1",0.0885,0.0242,8.99e-06,0.109,0.801,4,0.9982,0.357671475031701,0.589575038481873,0.00329048189078376
TRUE,0.48,0.659,"8",-4.668,"1",0.37,0.0969,0,0.15,0.523,4,0.9692,0.366735274593908,0.514857043937175,0.0754584410402318
TRUE,0.655,0.74,"2",-4.081,"1",0.274,0.14,0,0.106,0.543,4,0.9993,0.293732469754653,0.852005034224304,0.0241191166010305
TRUE,0.795,0.568,"5",-7.817,"0",0.142,0.0541,0,0.108,0.478,4,-0.9965,0.288972522452513,0.637091378656948,0.151879738380667
FALSE,0.505,0.903,"1",-3.699,"1",0.037,0.0356,0,0.127,0.491,4,0.9967,0.287354401825542,0.416334092833716,0.0101490258670044
FALSE,0.419,0.655,"0",-6.679,"1",0.247,0.0571,0,0.0962,0.353,3,-0.5068,0.312725777939816,0.359483851649457,0.0623731371766624
TRUE,0.923,0.599,"6",-4.888,"1",0.238,0.07,1.23e-06,0.0951,0.667,4,0,0.263981709717294,0.645765590421874,0.00588990475529571
TRUE,0.524,0.397,"0",-11.936,"1",0.405,0.745,0,0.521,0.552,4,-0.9879,0.321144653302404,0.377772683250911,0.248416925452369
FALSE,0.439,0.447,"10",-8.318,"0",0.0436,0.111,0,0.303,0.11,4,0.3352,0.257140284086205,0.56836205242892,0.0247349976579171
TRUE,0.491,0.693,"0",-6.487,"0",0.0377,0.211,6.92e-06,0.325,0.412,4,-0.9925,0.375141077168667,0.421204564488133,0.0780578639047438
FALSE,0.7,0.693,"2",-6.553,"1",0.14,0.00375,0,0.314,0.525,4,-0.9948,0.305717311130898,0.626849820106018,0.151879738380667
FALSE,0.92,0.53,"4",-7.399,"0",0.341,0.187,0,0.103,0.363,4,-0.9992,0.37109722813322,0.580002526469446,0.118662641753844
FALSE,0.529,0.838,"8",-2.619,"1",0.212,0.337,0,0.127,0.355,4,0.8557,0.347097042209127,0.411964236421396,0.789756134233156
FALSE,0.781,0.764,"2",-3.252,"1",0.164,0.0175,0,0.102,0.352,4,-0.9767,0.267425663044536,0.683222839283793,0.0529137246057494
FALSE,0.727,0.513,"8",-7.582,"1",0.212,0.00294,0,0.33,0.238,4,-0.9995,0.298464818949151,0.701708174064388,0.0529137246057494
FALSE,0.515,0.431,"4",-8.251,"1",0.257,0.665,0,0.147,0.184,4,-0.9707,0.330899858087625,0.66152327393011,0.0529137246057494
FALSE,0.647,0.59,"6",-9.931,"1",0.247,0.0609,0,0.381,0.415,4,0.9971,0.292329323860888,0.431722163219284,0.0529137246057494
FALSE,0.674,0.694,"9",-7.076,"0",0.109,0.313,7.17e-06,0.0752,0.203,4,0.9981,0.289313867468077,0.477189255954748,0.00754237435159001
TRUE,0.623,0.734,"9",-5.95,"1",0.107,0.0162,1.9e-06,0.145,0.372,4,-0.9719,0.355075800381435,0.504606128092001,0.163613284525483
TRUE,0.59,0.468,"10",-11.083,"0",0.185,0.0789,0,0.101,0.349,4,0.9818,0.356200060134824,0.431778306984752,0.789756134233156
FALSE,0.521,0.701,"2",-5.238,"1",0.0458,0.0892,0,0.0876,0.518,4,-0.1511,0.446450229717933,0.594595226844206,0.0920843381158091
FALSE,0.613,0.857,"1",-5.492,"0",0.0366,0.0012,0,0.358,0.664,4,0.9992,0.264360820564367,0.58477006788717,0.0920843381158091
TRUE,0.792,0.717,"0",-4.759,"0",0.0393,0.0927,3.59e-05,0.226,0.466,4,0,0.284038271312639,0.570724769225731,4.33719054145487e-05
TRUE,0.925,0.355,"0",-9.309,"0",0.55,0.0413,0,0.141,0.383,4,0.998,0.285548904573006,0.435058038617553,0.789756134233156
FALSE,0.827,0.702,"6",-7.264,"1",0.267,0.226,5.04e-05,0.158,0.694,4,-0.9899,0.278479431420881,0.608317698854199,0.0247349976579171
TRUE,0.615,0.648,"5",-3.792,"0",0.22,0.0411,0,0.277,0.26,4,-0.9804,0.32412815399163,0.794958289860904,0.0984542252910255
TRUE,0.449,0.635,"1",-8.301,"1",0.275,0.0413,0,0.188,0.608,4,-0.0036,0.317368070151485,0.394943318190112,0.157165327920519
TRUE,0.916,0.571,"10",-8.241,"0",0.201,0.0173,1.11e-06,0.153,0.498,4,0.9963,0.26682286227237,0.484338228757772,0.789756134233156
TRUE,0.817,0.535,"8",-14.107,"1",0.0983,0.00288,0.86,0.0729,0.166,4,0.974,0.315767379908287,0.491360878088492,0.00136187783001683
FALSE,0.677,0.796,"2",-4.761,"0",0.117,0.0188,0,0.0948,0.494,4,0.9987,0.25939751878487,0.509275417920154,0.0627273410708812
TRUE,0.655,0.768,"4",-5.616,"1",0.0365,0.385,0.000257,0.0733,0.431,4,-0.8666,0.261978668115325,0.430533786850194,0.0583178640204021
TRUE,0.927,0.535,"6",-7.59,"0",0.0911,0.0855,0,0.136,0.336,4,-0.9967,0.455474810916649,0.528499978946088,0.25900256183388
TRUE,0.745,0.726,"0",-13.782,"0",0.0382,0.00133,0.847,0.0635,0.574,4,0.9976,0.301901509616488,0.444485512569186,0.10198469839177
FALSE,0.512,0.545,"2",-10.154,"1",0.0294,0.111,0.00177,0.135,0.346,4,0.9919,0.29273312775164,0.392725639454095,0.00504848979025347
TRUE,0.686,0.623,"1",-3.425,"1",0.13,0.00287,0.00145,0.219,0.176,4,0.9938,0.319206975639586,0.655810645793662,0.210050137922659
TRUE,0.632,0.702,"7",-5.92,"1",0.148,0.0114,0,0.108,0.523,4,0.8328,0.312895724181607,0.762422977771748,0.0587255599312989
TRUE,0.724,0.573,"7",-4.113,"1",0.0549,0.118,0,0.538,0.438,4,-0.7179,0.197428146874224,0.529098845777755,0.25900256183388
TRUE,0.515,0.6,"1",-7.172,"1",0.03,0.0442,0,0.192,0.527,4,-0.423,0.290564497503824,0.357790181391149,0.0623398853825113
FALSE,0.596,0.732,"2",-6.189,"1",0.0401,0.0153,0,0.318,0.228,4,0.9856,0.346264741383943,0.467771139297361,0.0270553945975955
FALSE,0.719,0.615,"6",-5.972,"1",0.045,0.408,0.000147,0.235,0.465,4,0.9736,0.364546308898356,0.453772627107146,0.0213910237504554
TRUE,0.722,0.331,"8",-7.789,"1",0.0726,0.337,0.282,0.146,0.102,4,-0.9966,0.45543704508514,0.673542718387551,0.384283756353984
TRUE,0.614,0.472,"7",-6.626,"1",0.0297,0.158,0,0.111,0.168,4,0.9937,0.327826300415569,0.683105873105733,0.165446470394337
FALSE,0.823,0.411,"0",-7.061,"1",0.0557,0.409,0.00135,0.649,0.397,4,-0.9588,0.374095254142258,0.425742852196859,0.0213910237504554
TRUE,0.726,0.535,"11",-6.216,"1",0.0964,0.0751,0,0.0919,0.563,4,0,0.318569314099873,0.430412142025012,0.789756134233156
TRUE,0.664,0.714,"7",-6.645,"0",0.111,0.0353,8.42e-06,0.0843,0.71,4,0.7916,0.287504012619598,0.477076968423811,0.0694384205686924
TRUE,0.56,0.551,"0",-5.446,"1",0.0563,0.445,0,0.163,0.263,4,-0.9853,0.338929454879273,0.560394316379476,0.0330190315920959
TRUE,0.523,0.666,"7",-4.081,"0",0.0327,0.401,0,0.0728,0.564,4,0.9867,0.282062827818311,0.365294731375475,0.251019239777242
FALSE,0.712,0.799,"7",-4.564,"0",0.0703,0.0447,6.4e-05,0.37,0.591,4,0.9932,0.30053322449027,0.39298764369295,0.0408042886140074
TRUE,0.934,0.694,"11",-5.849,"0",0.101,0.0971,1.2e-06,0.477,0.833,4,0.9904,0.263256896258713,0.579361551813678,0.0913094267390686
TRUE,0.786,0.577,"6",-6.675,"0",0.0466,0.285,0,0.262,0.651,4,0.9926,0.284540847378107,0.439881723800746,0.0191414675896208
FALSE,0.608,0.841,"11",-3.626,"1",0.028,0.0028,0,0.0834,0.917,4,0.9943,0.27232069582092,0.495955309562687,0.00867438108290973
FALSE,0.895,0.491,"10",-10.261,"0",0.246,0.0144,0.000988,0.143,0.249,4,0.994,0.330780750465173,0.390690427955852,0.789756134233156
TRUE,0.765,0.473,"10",-5.829,"1",0.0514,0.287,0,0.391,0.34,4,0.9916,0.344685839120463,0.561400225510791,0.0408042886140074
FALSE,0.652,0.295,"2",-11.045,"1",0.0477,0.281,1.03e-05,0.0809,0.196,4,0.9627,0.343998791493392,0.351202646242812,0.276253014347426
TRUE,0.554,0.482,"0",-9.823,"1",0.329,0.0139,0,0.0787,0.456,4,0.9985,0.344056892772637,0.898290890206188,0.00626290314186083
FALSE,0.651,0.601,"10",-5.097,"0",0.0497,0.39,0,0.0882,0.512,4,0.9889,0.292571896701736,0.626723496633713,0.0754584410402318
TRUE,0.734,0.637,"4",-5.677,"0",0.141,0.0462,2.29e-05,0.0602,0.648,4,0.9979,0.293895153336539,0.79526240192386,0.240384448569595
TRUE,0.464,0.771,"8",-4.503,"1",0.336,0.0235,0,0.063,0.69,4,0.992,0.287945582341859,0.742861554153001,0.0167849273954303
TRUE,0.553,0.639,"11",-6.445,"1",0.0458,0.0468,0,0.107,0.442,4,0.5763,0.295553944858981,0.474499033859369,0.0286312404943241
TRUE,0.697,0.695,"7",-6.631,"0",0.112,0.161,0,0.221,0.588,4,0.8702,0.33444984624949,0.575478274702087,0.157165327920519
FALSE,0.616,0.697,"3",-5.952,"1",0.0295,0.326,2.18e-05,0.0827,0.68,4,-0.9478,0.277414725478718,0.696790915938747,0.183335935647658
TRUE,0.746,0.475,"10",-11.243,"0",0.113,0.0175,1.1e-05,0.197,0.292,4,0.9967,0.350641220243067,0.374319841674581,0.789756134233156
TRUE,0.529,0.891,"8",-4.36,"1",0.043,0.0457,0,0.0942,0.329,4,0.997,0.290138905633355,0.486724338790195,0.0104352804427404
TRUE,0.775,0.598,"2",-7.274,"1",0.0535,0.00175,4.44e-06,0.253,0.356,4,0.8855,0.33780083752994,0.608167982146283,0.248416925452369
TRUE,0.281,0.58,"9",-5.967,"1",0.0323,0.333,0,0.122,0.282,3,0.9971,0.36884580356248,0.709133187047633,0.0402896086697548
TRUE,0.757,0.884,"10",-5.488,"0",0.0404,0.00795,5.87e-05,0.0973,0.398,4,-0.9981,0.316516886410547,0.561493798453239,0.0813714774784153
TRUE,0.465,0.735,"6",-3.715,"1",0.117,0.0711,0,0.0975,0.409,4,0.9924,0.284754369579332,0.813780487234311,0.25900256183388
TRUE,0.774,0.753,"4",-5.446,"0",0.0517,0.152,0,0.0371,0.896,4,-0.5622,0.318318026067139,0.556768364859617,0.0174528547388144
TRUE,0.718,0.679,"11",-5.899,"0",0.0706,0.00191,0.0104,0.385,0.205,4,-0.9997,0.25179206133171,0.739085885925226,0.210050137922659
FALSE,0.863,0.576,"5",-5.687,"0",0.239,0.124,0,0.143,0.832,4,0.9923,0.343223139415472,0.617834067101157,0.0415820914511083
TRUE,0.589,0.641,"5",-8.12,"1",0.0838,0.205,0,0.0864,0.57,4,0.9814,0.260507253218448,0.748728577644488,0.0957998646796551
TRUE,0.575,0.844,"3",-1.772,"0",0.0633,0.226,0,0.0538,0.542,4,0.9826,0.280822365506433,0.40707505017849,0.141320125142405
TRUE,0.609,0.378,"4",-9.828,"1",0.438,0.835,0,0.28,0.515,4,0.9954,0.339485774628043,0.469820386736971,0.134520133238493
FALSE,0.543,0.394,"8",-9.637,"1",0.0864,0.695,0.000239,0.108,0.118,4,0.9713,0.456203981971173,0.644769038584803,0.0914482168363951
FALSE,0.567,0.388,"9",-9.579,"0",0.0384,0.782,0.000309,0.248,0.452,4,0.8802,0.361957896907995,0.544416736456486,0.0914482168363951
FALSE,0.544,0.552,"9",-7.45,"1",0.0991,0.67,4.57e-05,0.415,0.554,3,0.9844,0.268015391028872,0.747357734037626,0.0914482168363951
FALSE,0.444,0.287,"5",-10.631,"0",0.0375,0.849,2.82e-06,0.161,0.246,4,-0.9844,0.37385268130141,0.580278566649668,0.0914482168363951
FALSE,0.466,0.548,"5",-9.362,"0",0.118,0.42,1.01e-06,0.113,0.423,4,-0.9993,0.446146650533878,0.420212691298184,0.0914482168363951
TRUE,0.774,0.663,"1",-7.283,"1",0.12,0.0221,0,0.292,0.124,3,0.9814,0.263063709505224,0.655211778961995,0.152082140605934
FALSE,0.44,0.666,"1",-4.82,"0",0.193,0.0657,0,0.197,0.544,4,0.9991,0.345679370995551,0.387962776683494,0.00104092572994917
FALSE,0.532,0.883,"0",-2.743,"0",0.0352,0.0951,0,0.304,0.7,4,0.9912,0.276329684088819,0.467841319004197,0.00241147794104891
FALSE,0.556,0.785,"7",-5.842,"1",0.133,0.122,0,0.468,0.825,4,0.7729,0.336715796140041,0.491155017615106,0.0251643795215211
TRUE,0.765,0.412,"1",-11.242,"1",0.271,0.498,0,0.102,0.286,4,-0.8147,0.293646770367767,0.622442534516719,0.00136187783001683
TRUE,0.567,0.839,"6",-4.048,"0",0.0698,0.0489,0,0.103,0.903,4,0.9954,0.282527638052271,0.748873615705283,0.0839998149465369
FALSE,0.633,0.778,"8",-5.201,"1",0.0465,0.147,0,0.117,0.926,4,0.9983,0.273152996646104,0.472973794897467,0.164662884636515
FALSE,0.671,0.916,"6",-4.014,"0",0.0397,0.0282,0.00762,0.24,0.803,4,-0.3049,0.27471301599383,0.589556323893383,0.000702624867715688
TRUE,0.625,0.825,"7",-5.758,"1",0.0481,0.0621,0,0.0753,0.341,4,0.8224,0.339641195550023,0.467883426828298,0.106654406874736
TRUE,0.546,0.311,"1",-10.396,"1",0.0288,0.818,1.65e-05,0.107,0.246,4,-0.8806,0.378432514637891,0.689932019257312,0.0426808463882768
TRUE,0.679,0.748,"0",-3.624,"0",0.0385,0.0878,0,0.299,0.438,4,0.9115,0.291649538893723,0.468028464889093,0.134520133238493
TRUE,0.562,0.688,"7",-4.474,"1",0.0263,0.0763,0,0.0863,0.617,4,0.9948,0.293915488784274,0.505373426220074,0.100588123037421
FALSE,0.386,0.562,"10",-4.363,"1",0.03,0.175,9.17e-06,0.209,0.228,4,-0.9746,0.527434697793459,0.341283914343329,0.202942928355395
TRUE,0.654,0.623,"6",-5.273,"0",0.082,0.253,0,0.144,0.401,4,0.9912,0.340201872894736,0.580133528588873,0.0369094915077809
TRUE,0.647,0.673,"5",-5.992,"1",0.176,0.172,0,0.223,0.527,4,0.8972,0.325367163771528,0.842020801265106,0.10198469839177
TRUE,0.543,0.81,"0",-4.275,"1",0.0368,0.14,1.23e-05,0.145,0.395,4,0.9856,0.404694292856593,0.36015289818796,0.248263678053237
TRUE,0.688,0.702,"7",-4.792,"0",0.0499,0.0215,0,0.128,0.74,4,0.9965,0.27916357398399,0.439820901388155,0.0626810777051057
TRUE,0.662,0.602,"4",-5.369,"0",0.0401,0.0529,0,0.356,0.29,3,0.9901,0.342720563350004,0.626793676340549,0.163613284525483
FALSE,0.694,0.712,"7",-3.923,"0",0.046,0.132,0,0.211,0.799,4,0.9865,0.292136137107399,0.458615026878828,0.0194956714838396
FALSE,0.413,0.928,"9",-3.671,"1",0.321,0.106,0,0.331,0.469,4,0.972,0.409584968037034,0.389277476524888,0.370806659611503
FALSE,0.555,0.934,"9",-5.04,"1",0.113,0.00268,0,0.122,0.422,4,0.9959,0.354320483751251,0.6778143232103,0.00110164639752954
FALSE,0.552,0.689,"10",-6.444,"0",0.0425,0.0915,0,0.27,0.349,4,-0.967,0.246600712031177,0.467682245002035,0.0270553945975955
FALSE,0.833,0.673,"1",-6.981,"0",0.315,0.329,0,0.136,0.753,4,-0.954,0.216543467745801,0.692528668410243,0.789756134233156
FALSE,0.921,0.373,"6",-11.513,"1",0.328,0.212,0,0.105,0.179,4,0.9906,0.312836170370381,0.589420643126834,0.25900256183388
TRUE,0.747,0.877,"9",-3.782,"0",0.0664,0.0375,0.000833,0.233,0.752,4,0.9393,0.241320758279795,0.505251781394892,0.0412596936208602
TRUE,0.71,0.0565,"7",-15.099,"1",0.0534,0.965,0,0.0889,0.348,4,0.9871,0.39985300376351,0.580124171294628,0.0419840044412831
TRUE,0.583,0.732,"11",-5.728,"0",0.0457,0.00312,9.86e-06,0.269,0.276,4,-0.1769,0.310010995667097,0.683045050693142,0.0194956714838396
